Chrom,Start,End,Marker,Pos,GWR-100-104,GWR-100-108,GWR-100-11,GWR-100-110,GWR-100-113,GWR-100-117,GWR-100-119,GWR-100-121,GWR-100-126,GWR-100-132,GWR-100-135,GWR-100-139,GWR-100-14,GWR-100-149,GWR-100-150,GWR-100-151,GWR-100-152,GWR-100-156,GWR-100-172,GWR-100-175,GWR-100-182,GWR-100-185,GWR-100-187,GWR-100-19,GWR-100-193,GWR-100-199,GWR-100-20,GWR-100-203,GWR-100-21,GWR-100-210,GWR-100-211,GWR-100-212,GWR-100-215,GWR-100-217A,GWR-100-221,GWR-100-222,GWR-100-227,GWR-100-240,GWR-100-245,GWR-100-250,GWR-100-252,GWR-100-255,GWR-100-258,GWR-100-262,GWR-100-27,GWR-100-273,GWR-100-275,GWR-100-276,GWR-100-277,GWR-100-28,GWR-100-283,GWR-100-284,GWR-100-286,GWR-100-30,GWR-100-304,GWR-100-308,GWR-100-309,GWR-100-313,GWR-100-315,GWR-100-320,GWR-100-321,GWR-100-329,GWR-100-33,GWR-100-343,GWR-100-345,GWR-100-346,GWR-100-349,GWR-100-350,GWR-100-352,GWR-100-364,GWR-100-369,GWR-100-370,GWR-100-372,GWR-100-374,GWR-100-379,GWR-100-385,GWR-100-386,GWR-100-387,GWR-100-39,GWR-100-392,GWR-100-394,GWR-100-4,GWR-100-400,GWR-100-401,GWR-100-402,GWR-100-415,GWR-100-428,GWR-100-433,GWR-100-439,GWR-100-442,GWR-100-443,GWR-100-445,GWR-100-447,GWR-100-450,GWR-100-457,GWR-100-458,GWR-100-459,GWR-100-462,GWR-100-465,GWR-100-466,GWR-100-467,GWR-100-477,GWR-100-478,GWR-100-479,GWR-100-480,GWR-100-481,GWR-100-483,GWR-100-488,GWR-100-49,GWR-100-492,GWR-100-497,GWR-100-504,GWR-100-53,GWR-100-54,GWR-100-69,GWR-100-73,GWR-100-76,GWR-100-84,GWR-100-90,GWR-100-91,GWR-100-92,GWR-100-95,GWR-100-96,GWR-100-99,IFG-100-462,XXX-100-105,XXX-100-110,XXX-100-114,XXX-100-115,XXX-100-116,XXX-100-117,XXX-100-118,XXX-100-124,XXX-100-128,XXX-100-129,XXX-100-133,XXX-100-137,XXX-100-149,XXX-100-155,XXX-100-158,XXX-100-165,XXX-100-170,XXX-100-173,XXX-100-175,XXX-100-186,XXX-100-2,XXX-100-20,XXX-100-232,XXX-100-237,XXX-100-242,XXX-100-249,XXX-100-25,XXX-100-32,XXX-100-33,XXX-100-39,XXX-100-47,XXX-100-58,XXX-100-59,XXX-100-60,XXX-100-62,XXX-100-65,XXX-100-66,XXX-100-70,XXX-100-71,XXX-100-73,XXX-100-80,XXX-100-82,XXX-100-93
Chr08,851,900,08_851_900,Chr08_6805602_7350099,A,A,A,A,NA,B,B,A,NA,B,B,A,B,B,NA,B,B,A,A,A,A,A,NA,NA,NA,NA,A,B,B,A,B,B,B,A,B,A,A,NA,A,A,A,NA,A,A,NA,B,A,B,NA,NA,B,NA,A,B,NA,A,NA,NA,NA,NA,A,A,NA,NA,NA,A,A,B,A,NA,NA,A,A,B,A,A,NA,A,B,A,A,NA,A,A,B,A,B,A,A,A,NA,NA,B,NA,B,B,NA,A,NA,A,A,NA,A,B,A,A,NA,NA,A,A,A,B,A,A,NA,B,A,B,NA,A,A,NA,A,B,A,B,NA,B,B,B,B,NA,B,A,B,B,A,B,NA,B,A,NA,A,B,A,A,B,A,B,B,A,A,B,A,B,A,NA,B,NA,B,A,A,B,NA,B,NA,B,A
Chr08,901,950,08_901_950,Chr08_7385235_8118037,A,A,A,A,NA,B,A,NA,NA,B,B,A,B,B,NA,B,B,A,A,A,A,A,B,NA,NA,NA,A,B,B,A,B,B,B,A,B,A,A,NA,A,A,A,NA,A,A,A,B,A,B,NA,A,B,A,A,B,NA,A,A,NA,B,NA,A,A,NA,B,NA,A,A,B,A,B,NA,A,A,B,A,A,B,A,B,NA,A,NA,A,A,B,A,B,NA,A,A,NA,NA,NA,NA,B,B,A,A,B,A,A,A,A,B,A,A,NA,NA,A,A,A,B,A,A,NA,B,A,NA,NA,A,A,NA,A,B,A,B,A,B,NA,B,B,NA,B,NA,B,B,A,A,B,B,A,NA,A,B,A,A,B,A,B,B,A,A,B,A,B,A,NA,B,NA,NA,A,A,B,NA,NA,NA,B,A
Chr08,951,1000,08_951_1000,Chr08_8118606_8438426,A,A,A,A,A,B,A,B,NA,B,B,A,B,B,NA,B,B,A,A,A,A,A,B,A,NA,NA,A,B,NA,A,B,B,B,A,B,A,A,NA,A,A,A,NA,A,A,A,B,A,B,NA,A,B,A,A,B,NA,A,A,NA,B,NA,A,A,NA,B,NA,A,A,B,A,B,NA,A,A,B,A,A,B,A,B,NA,A,NA,A,A,B,A,B,A,A,A,NA,NA,A,NA,B,B,A,A,B,A,A,A,A,B,A,A,NA,NA,A,A,A,B,A,A,NA,B,A,A,NA,A,A,NA,A,B,A,B,A,B,A,B,B,NA,B,B,B,B,A,A,B,B,A,NA,A,B,A,A,B,A,B,B,A,A,B,A,B,A,NA,B,NA,A,A,A,B,NA,A,NA,B,A
Chr08,1001,1050,08_1001_1050,Chr08_8449800_8952307,A,A,A,A,A,B,A,B,NA,B,B,A,B,B,NA,B,B,A,A,A,A,A,B,A,NA,NA,A,B,A,A,B,B,B,A,B,A,A,A,A,A,A,NA,A,A,A,B,A,B,NA,A,B,A,A,B,NA,NA,A,NA,B,NA,A,A,NA,B,NA,A,A,B,A,B,NA,A,NA,B,A,A,B,A,B,A,A,NA,A,A,B,A,B,A,A,A,NA,NA,A,NA,B,B,B,A,B,A,A,A,A,B,A,A,NA,NA,A,A,A,B,A,A,NA,B,A,A,NA,B,A,NA,A,B,A,B,A,B,A,B,B,NA,B,B,B,B,A,A,B,B,A,NA,A,B,A,A,B,A,B,B,A,A,B,A,B,A,NA,B,NA,A,A,A,B,NA,A,NA,B,A
Chr08,1051,1100,08_1051_1100,Chr08_8971279_9678606,A,A,A,NA,A,B,A,B,NA,B,B,A,B,B,NA,B,B,A,NA,A,A,A,B,NA,NA,NA,NA,B,A,A,B,B,B,NA,B,A,A,A,A,A,A,NA,A,A,A,B,A,B,B,A,B,A,A,B,NA,NA,A,NA,B,B,A,A,NA,B,NA,A,A,B,A,B,NA,A,B,B,A,A,B,A,B,NA,A,NA,A,A,B,A,B,A,NA,A,NA,NA,A,NA,B,B,B,A,B,A,NA,A,A,NA,A,A,NA,NA,A,A,A,B,A,A,NA,B,NA,A,NA,B,A,NA,A,B,A,B,A,B,A,B,B,NA,B,B,B,B,A,A,B,B,A,NA,A,B,A,A,B,A,B,B,A,A,B,A,B,A,NA,B,NA,A,A,A,B,NA,A,NA,B,A
Chr08,1101,1150,08_1101_1150,Chr08_9678750_9935166,A,A,A,B,A,B,A,B,NA,B,B,A,B,B,NA,B,B,NA,B,A,A,A,B,NA,NA,NA,B,B,A,A,B,B,B,B,B,A,A,A,A,A,A,NA,A,A,A,B,A,B,NA,A,B,A,A,B,NA,NA,A,NA,B,NA,A,A,NA,B,NA,A,A,B,A,B,NA,A,B,B,A,A,B,A,B,NA,A,NA,A,A,B,A,B,A,B,A,NA,NA,A,NA,B,B,B,A,B,A,B,A,A,NA,A,A,NA,NA,A,A,A,B,A,A,NA,B,B,A,NA,B,A,NA,A,B,A,B,A,B,A,B,B,NA,B,B,B,B,A,A,B,B,A,NA,A,B,A,A,B,A,B,NA,A,A,B,A,B,A,NA,B,NA,A,A,A,B,NA,A,NA,B,A
Chr08,1151,1200,08_1151_1200,Chr08_9941845_10355573,A,A,A,B,A,B,A,NA,NA,B,B,A,B,B,NA,B,B,B,B,A,A,NA,B,NA,NA,NA,B,B,A,A,B,B,B,B,B,A,A,NA,A,A,A,NA,A,A,A,B,A,NA,NA,A,B,A,A,B,NA,NA,A,NA,B,B,A,A,NA,B,NA,A,A,B,A,B,NA,A,B,B,NA,A,B,A,B,B,A,NA,A,A,B,A,B,A,B,A,NA,NA,A,NA,B,B,B,A,B,A,B,A,A,NA,A,A,NA,NA,A,A,A,B,A,A,NA,B,B,A,NA,B,A,NA,A,B,A,B,A,B,A,B,B,NA,B,B,B,B,A,A,B,B,A,NA,A,B,A,A,B,A,B,A,A,A,B,A,B,A,NA,B,NA,A,A,A,B,NA,A,NA,B,A
Chr08,1201,1250,08_1201_1250,Chr08_10355587_10571239,A,A,A,B,NA,NA,A,A,NA,B,B,A,B,B,NA,B,B,B,B,NA,A,B,B,NA,NA,NA,NA,B,A,A,B,B,B,B,B,A,A,NA,A,A,A,NA,A,A,A,B,A,A,NA,A,B,A,A,B,NA,NA,A,NA,B,NA,A,A,NA,B,NA,A,A,B,A,B,NA,A,B,B,B,A,B,A,B,B,A,NA,A,A,B,A,B,A,B,A,NA,NA,A,NA,B,B,B,A,B,A,B,A,A,NA,A,A,NA,NA,A,NA,A,B,A,A,NA,B,B,A,NA,B,A,NA,A,B,A,B,A,B,A,B,B,NA,B,B,B,B,A,A,B,B,A,NA,A,B,A,A,B,A,B,A,A,A,B,A,B,A,NA,B,NA,A,A,A,B,NA,A,NA,B,A
Chr08,1251,1300,08_1251_1300,Chr08_10571443_11238535,A,A,A,B,NA,A,A,A,NA,B,B,A,B,B,NA,B,B,B,B,B,A,B,B,NA,NA,NA,A,B,A,A,B,B,B,B,B,A,A,NA,A,A,A,NA,A,A,NA,B,A,A,NA,A,B,A,A,B,NA,NA,A,NA,B,NA,A,A,NA,B,NA,A,A,B,A,B,NA,A,B,B,B,A,B,A,NA,B,A,NA,A,A,B,NA,B,NA,B,A,NA,NA,A,NA,B,NA,B,A,B,NA,B,A,A,NA,A,A,NA,NA,A,B,A,B,A,A,NA,B,B,A,NA,B,A,NA,A,B,A,B,A,NA,A,B,NA,NA,B,B,B,NA,A,A,B,B,A,NA,A,B,NA,A,B,NA,B,A,A,A,B,A,B,NA,NA,B,NA,A,A,NA,B,NA,A,NA,B,A
Chr08,1301,1350,08_1301_1350,Chr08_11239063_11649947,A,A,NA,NA,NA,A,A,A,NA,B,B,A,NA,NA,NA,B,B,B,B,B,A,B,B,NA,NA,NA,A,B,A,A,B,B,B,B,B,A,A,NA,A,A,A,NA,A,A,NA,B,A,A,NA,A,A,A,A,B,NA,NA,A,NA,B,NA,A,A,NA,B,NA,A,A,B,A,NA,NA,A,B,B,B,A,B,A,A,B,A,NA,A,A,B,B,B,NA,B,A,NA,A,NA,NA,B,A,B,A,B,B,B,NA,A,NA,A,A,NA,NA,A,B,A,B,A,NA,NA,B,B,A,NA,B,A,NA,A,B,A,B,A,A,A,B,A,NA,NA,B,B,A,A,A,B,B,A,NA,A,B,B,NA,B,B,B,A,A,A,B,A,B,B,NA,B,NA,A,A,B,B,NA,A,NA,A,A
Chr08,1351,1400,08_1351_1400,Chr08_11650202_12171282,A,A,B,A,NA,A,A,A,NA,B,NA,A,A,A,NA,B,B,B,B,B,A,B,B,NA,NA,NA,NA,NA,A,A,B,B,B,B,B,A,A,NA,A,A,A,NA,A,A,NA,B,A,A,NA,A,A,A,A,NA,NA,NA,A,NA,B,NA,A,A,NA,B,NA,A,A,B,A,A,NA,A,B,B,B,A,B,A,A,B,A,NA,A,NA,B,B,NA,B,B,A,NA,NA,B,NA,B,A,B,A,B,B,B,NA,A,NA,A,A,NA,NA,A,B,NA,B,A,B,NA,B,B,A,NA,B,A,NA,A,A,A,NA,A,A,A,B,A,NA,A,B,B,A,A,A,NA,B,A,NA,A,B,B,B,B,B,B,A,A,A,B,A,B,B,NA,B,NA,A,A,B,B,NA,A,NA,A,NA
Chr08,1401,1450,08_1401_1450,Chr08_12199288_13035204,A,A,B,A,NA,A,A,A,A,NA,A,A,A,A,NA,B,B,B,A,B,A,B,B,NA,NA,NA,B,A,A,NA,B,NA,B,B,B,A,A,A,A,A,A,NA,A,A,NA,B,A,A,A,A,A,A,A,A,NA,NA,A,NA,B,A,A,A,NA,B,NA,A,A,NA,A,A,NA,A,B,B,B,A,B,A,A,NA,A,NA,B,B,B,B,NA,B,B,A,NA,NA,B,A,B,A,B,A,B,B,B,NA,A,NA,A,A,NA,NA,A,NA,B,NA,A,B,NA,B,A,B,NA,B,A,NA,A,A,A,A,A,A,A,B,A,NA,A,B,B,A,A,A,A,B,A,A,A,B,B,B,B,B,B,A,A,B,B,A,B,B,NA,NA,NA,A,A,B,B,NA,A,NA,A,B
Chr08,1451,1500,08_1451_1500,Chr08_13105430_13536520,A,NA,B,B,NA,NA,A,A,NA,A,A,A,A,A,B,B,B,B,A,B,A,B,B,NA,B,NA,B,A,A,B,B,B,B,B,B,A,A,NA,A,A,A,NA,NA,A,A,B,A,B,A,NA,A,A,A,A,NA,NA,A,NA,B,A,B,A,NA,B,NA,NA,A,A,NA,A,NA,NA,B,B,B,A,B,NA,A,NA,A,NA,B,B,B,B,NA,B,B,A,NA,NA,B,A,B,A,B,A,B,B,B,NA,A,NA,A,B,NA,NA,A,A,B,A,A,B,NA,B,A,B,A,B,A,NA,A,A,A,A,A,A,NA,B,A,NA,A,B,B,A,A,A,A,A,A,A,A,B,B,B,B,A,B,A,A,B,B,A,B,B,NA,A,A,A,A,B,B,NA,A,NA,A,B
Chr08,1501,1550,08_1501_1550,Chr08_13542309_14104211,A,B,NA,B,NA,B,A,A,NA,A,A,A,B,A,B,B,B,B,A,B,NA,B,B,NA,B,NA,B,A,A,B,B,B,B,B,NA,A,A,NA,A,A,A,NA,B,A,A,B,A,B,A,B,A,A,A,A,A,NA,A,NA,B,A,B,A,NA,B,NA,B,A,A,B,A,NA,B,B,B,B,A,B,B,A,B,A,NA,B,B,B,B,NA,B,B,NA,NA,NA,B,A,NA,A,B,A,B,B,B,NA,A,NA,A,B,NA,NA,A,A,NA,A,A,B,NA,B,A,B,A,B,A,NA,A,A,A,NA,A,A,B,B,A,NA,A,B,NA,A,A,A,A,A,A,A,A,B,B,B,B,A,NA,A,A,B,B,A,NA,B,NA,A,A,A,A,B,B,NA,A,NA,A,B
Chr08,1551,1600,08_1551_1600,Chr08_14105695_14813664,A,B,A,B,NA,B,A,A,NA,A,A,A,B,A,B,B,B,NA,NA,B,B,B,B,NA,B,NA,B,A,A,B,B,B,B,B,A,A,A,NA,A,A,A,NA,B,A,A,B,A,B,A,B,A,A,A,A,A,NA,NA,NA,B,A,B,A,NA,B,NA,B,A,A,B,A,NA,B,NA,B,B,A,B,B,A,NA,A,NA,B,B,B,B,B,B,B,B,B,NA,B,A,A,A,B,A,B,B,NA,B,A,NA,A,B,NA,NA,A,A,A,A,A,B,NA,B,NA,B,A,B,A,NA,A,A,A,B,A,A,B,B,NA,NA,A,B,A,A,A,A,B,A,A,A,A,B,B,B,B,A,A,A,A,B,NA,NA,A,B,NA,A,A,A,A,B,B,B,A,NA,A,B
Chr08,1601,1650,08_1601_1650,Chr08_14813688_17425951,A,B,A,B,NA,B,A,NA,NA,A,A,A,NA,A,B,B,B,A,NA,B,B,B,NA,NA,B,NA,B,A,A,B,B,B,B,B,A,A,A,NA,NA,A,A,NA,B,NA,A,B,B,B,A,B,A,A,A,A,NA,NA,B,NA,B,A,B,A,NA,B,NA,B,A,A,B,A,NA,NA,A,B,B,A,B,B,NA,NA,A,NA,B,B,NA,NA,B,NA,B,B,B,NA,B,NA,A,A,B,A,B,B,A,B,A,A,A,B,NA,NA,A,A,A,A,A,B,NA,B,B,B,A,B,A,NA,A,A,A,B,A,A,B,B,B,NA,A,B,A,A,A,NA,B,A,A,A,A,B,B,B,B,A,A,A,A,B,NA,B,A,B,NA,A,A,A,A,B,B,NA,A,NA,A,B
Chr08,1651,1700,08_1651_1700,Chr08_17425982_18276165,A,B,A,B,NA,B,NA,B,NA,A,A,A,NA,A,B,B,B,A,NA,B,B,B,NA,NA,B,NA,B,A,A,B,B,B,B,B,A,A,A,NA,NA,A,A,NA,B,B,A,B,B,B,A,NA,A,A,A,A,NA,NA,B,B,B,A,B,A,NA,B,NA,B,A,A,B,A,NA,NA,A,B,B,A,B,B,NA,NA,A,NA,B,B,NA,A,B,NA,B,B,B,NA,B,NA,A,A,B,A,B,B,A,B,A,A,A,B,NA,NA,A,A,A,A,A,NA,NA,B,B,B,A,B,A,NA,A,A,A,B,A,A,B,B,B,NA,A,B,A,A,A,NA,B,A,A,A,NA,B,B,B,NA,A,A,A,NA,B,NA,B,A,B,NA,A,A,A,A,B,NA,B,A,NA,A,B
Chr09,1,50,09_1_50,Chr09_612726_1670684,A,A,B,A,NA,A,B,B,NA,B,A,A,B,A,B,A,B,A,A,B,B,B,A,NA,B,NA,A,A,A,B,B,A,B,A,A,B,A,NA,B,B,B,NA,A,B,A,A,A,A,NA,B,B,A,B,B,NA,NA,A,B,A,NA,A,B,NA,A,NA,B,A,B,A,B,NA,B,B,A,B,B,B,B,A,NA,A,NA,A,B,B,A,A,A,B,A,A,NA,A,NA,B,B,A,B,B,B,A,NA,B,B,A,B,NA,NA,B,A,B,A,B,B,NA,B,B,A,A,B,NA,NA,B,A,B,A,B,A,B,A,B,NA,A,B,A,B,B,B,B,A,A,NA,B,B,B,B,B,B,A,A,B,B,NA,B,B,A,NA,A,A,B,B,B,B,NA,A,NA,B,B
Chr09,51,100,09_51_100,Chr09_1670707_2864682,A,A,B,A,NA,A,B,B,NA,B,B,A,B,NA,B,A,B,A,A,NA,B,A,A,NA,B,NA,NA,A,A,B,B,A,B,A,A,B,A,NA,B,B,B,NA,A,B,A,A,A,A,NA,B,B,A,B,B,NA,NA,A,B,B,NA,NA,B,NA,A,NA,B,A,NA,A,B,NA,B,B,NA,B,B,B,B,A,NA,NA,NA,A,B,B,A,A,A,B,A,NA,NA,A,NA,B,B,A,B,B,B,A,NA,B,B,A,B,NA,NA,B,A,B,A,B,B,NA,B,B,A,A,B,NA,NA,B,A,B,A,B,A,NA,A,B,NA,A,B,A,B,B,B,B,A,A,NA,B,B,B,B,B,B,A,A,B,B,NA,B,B,A,NA,A,NA,NA,B,B,B,NA,NA,NA,B,B
Chr09,101,150,09_101_150,Chr09_2931939_3805343,A,B,B,A,NA,A,B,B,NA,B,B,A,B,B,B,A,B,A,A,A,B,A,A,NA,B,NA,B,A,A,B,B,A,B,A,A,B,A,NA,B,B,B,NA,A,B,A,A,A,A,NA,NA,B,A,B,B,NA,B,A,NA,B,NA,A,B,NA,A,NA,B,A,A,A,B,NA,B,A,B,B,B,B,B,A,NA,B,NA,B,B,B,A,A,A,B,A,NA,NA,A,NA,B,B,A,B,B,B,A,NA,B,B,A,B,NA,NA,B,A,B,A,B,B,NA,B,B,A,A,B,NA,NA,B,A,B,A,B,A,A,A,B,NA,NA,B,A,B,B,B,B,A,NA,NA,B,B,B,B,B,B,A,A,B,B,NA,B,B,NA,NA,A,NA,A,B,B,B,NA,B,NA,B,B
Chr09,151,200,09_151_200,Chr09_3897498_4348780,A,B,B,B,NA,A,B,B,NA,B,B,A,A,B,B,B,B,A,A,A,B,A,A,NA,B,NA,B,A,A,A,B,A,B,NA,A,B,A,NA,B,B,B,A,A,B,B,A,A,A,NA,A,B,A,B,B,NA,B,A,A,B,NA,A,B,NA,A,NA,B,A,A,A,A,NA,B,A,A,B,NA,B,B,A,NA,B,NA,B,B,B,A,A,A,B,A,NA,NA,A,NA,B,B,A,B,B,B,A,NA,A,B,A,B,NA,NA,NA,B,B,A,B,B,NA,A,B,A,A,B,NA,NA,B,A,B,A,B,B,A,A,B,NA,B,B,NA,NA,NA,B,B,A,B,NA,B,NA,B,B,B,B,A,A,B,B,NA,B,B,B,NA,A,NA,A,B,B,B,NA,B,NA,B,NA
Chr09,201,250,09_201_250,Chr09_4349350_4815906,A,B,B,B,NA,A,B,B,NA,B,B,A,A,B,B,B,A,A,A,A,B,A,A,NA,B,NA,B,A,A,A,B,A,B,B,A,B,A,NA,B,B,B,A,A,B,B,A,A,A,NA,A,B,A,B,B,NA,B,A,A,B,NA,A,B,NA,A,NA,B,A,A,A,A,NA,B,A,A,B,A,B,B,A,NA,B,NA,B,B,B,A,NA,NA,B,A,NA,NA,A,NA,B,B,A,B,B,B,A,NA,A,B,A,B,NA,NA,NA,B,B,A,B,B,NA,A,B,A,A,B,NA,NA,B,A,B,A,B,B,A,A,B,NA,B,NA,B,A,A,B,B,A,B,NA,B,NA,B,B,B,B,A,A,B,B,NA,B,B,B,NA,A,NA,A,B,B,B,NA,NA,NA,B,NA
Chr09,251,300,09_251_300,Chr09_4815949_4950038,A,B,B,B,NA,A,B,B,NA,B,B,A,A,B,B,B,A,A,A,A,B,A,A,NA,NA,NA,B,A,A,A,B,A,B,B,A,B,A,NA,B,B,B,A,A,B,B,A,A,A,NA,A,B,A,B,A,NA,B,A,A,B,NA,A,B,NA,A,NA,A,A,A,A,A,NA,A,A,A,B,A,B,B,A,NA,B,NA,B,B,B,A,NA,A,B,A,NA,NA,A,NA,B,B,A,B,B,A,A,NA,A,B,A,B,NA,NA,NA,B,B,A,B,B,NA,A,B,A,A,B,NA,NA,B,A,B,A,B,B,A,A,B,NA,B,B,B,A,A,B,B,A,B,NA,B,NA,B,B,B,B,A,A,B,B,NA,B,B,B,NA,A,NA,A,B,B,B,NA,A,NA,B,NA
Chr09,301,350,09_301_350,Chr09_4951557_5226408,A,B,B,B,B,A,B,B,NA,B,B,A,A,B,NA,B,A,A,B,NA,B,A,A,NA,NA,NA,B,A,A,NA,B,A,B,B,A,B,A,NA,B,B,B,NA,A,B,B,A,A,A,NA,A,B,A,B,A,NA,B,A,A,B,NA,A,B,NA,A,NA,A,A,A,A,A,NA,A,A,A,B,A,B,B,A,NA,B,NA,B,B,B,A,NA,A,B,A,NA,NA,A,NA,B,B,A,B,B,A,NA,NA,A,B,A,B,NA,NA,NA,B,B,A,B,B,NA,A,B,A,A,B,NA,NA,B,A,B,A,B,B,A,B,B,NA,B,B,B,A,A,B,B,A,B,NA,B,NA,B,B,B,B,A,A,NA,B,NA,B,B,B,NA,A,NA,A,B,B,NA,NA,A,NA,B,NA
Chr09,351,400,09_351_400,Chr09_5226549_5587934,A,B,B,B,B,A,B,B,NA,B,B,A,A,B,NA,NA,A,A,B,B,B,A,A,NA,NA,NA,B,A,A,B,B,A,B,B,A,B,A,NA,B,B,NA,NA,A,B,B,A,A,A,NA,A,B,A,B,A,NA,B,A,A,B,NA,A,B,NA,A,NA,A,A,A,A,A,NA,A,A,A,B,A,B,B,A,NA,B,NA,B,B,B,A,NA,A,B,A,NA,NA,A,NA,B,B,A,B,B,A,B,NA,A,B,A,B,NA,NA,NA,B,B,A,B,B,NA,A,B,A,A,B,NA,NA,B,A,B,A,B,B,A,B,B,NA,B,B,B,A,A,B,B,A,B,NA,NA,NA,A,NA,B,B,A,A,A,B,NA,B,B,B,NA,A,NA,A,B,B,A,NA,A,NA,B,NA
Chr09,401,450,09_401_450,Chr09_5587973_5894832,A,B,NA,B,B,A,NA,B,NA,B,B,A,A,B,NA,NA,A,A,B,B,B,A,A,NA,NA,NA,B,A,A,B,NA,A,B,B,A,B,A,NA,B,B,A,NA,A,B,B,A,A,A,NA,A,NA,A,B,A,NA,B,NA,A,B,NA,A,B,NA,A,NA,A,A,A,A,A,NA,A,A,A,B,A,NA,B,A,A,B,NA,B,B,B,NA,NA,A,B,A,NA,A,A,NA,B,B,A,B,NA,A,B,NA,A,B,NA,B,NA,NA,NA,B,B,A,A,B,NA,A,B,A,NA,B,NA,NA,B,A,B,A,B,B,A,B,B,NA,NA,B,B,A,A,B,A,A,B,B,A,NA,A,A,B,B,A,A,A,B,NA,B,B,B,NA,A,NA,A,B,B,A,NA,A,NA,B,NA
Chr09,451,500,09_451_500,Chr09_5962557_6348625,A,B,A,B,NA,A,A,B,NA,B,B,A,A,B,NA,NA,NA,A,B,B,B,A,A,NA,NA,NA,B,A,A,B,A,A,NA,B,A,B,A,NA,B,B,A,NA,A,B,B,A,A,A,NA,A,NA,A,B,A,NA,NA,B,A,B,NA,A,B,NA,A,NA,A,A,A,A,A,NA,A,A,A,B,A,A,B,A,NA,B,NA,B,B,B,B,A,A,B,A,NA,NA,A,NA,B,B,A,NA,A,A,B,NA,A,B,B,B,NA,NA,NA,B,B,A,A,B,NA,A,A,A,NA,B,NA,NA,B,A,NA,A,NA,B,A,B,B,NA,A,B,B,A,A,B,A,NA,B,B,A,NA,A,A,NA,B,A,NA,A,B,NA,B,NA,B,NA,NA,NA,A,B,B,A,NA,A,NA,B,NA
Chr09,501,550,09_501_550,Chr09_6348626_6642511,A,B,A,B,NA,A,A,B,NA,B,B,A,A,B,NA,NA,B,A,B,B,B,A,A,A,NA,NA,B,A,A,B,A,A,A,B,A,B,A,NA,B,B,A,NA,A,B,B,A,A,A,NA,A,NA,A,B,A,NA,A,B,A,B,NA,A,B,NA,A,NA,A,A,A,A,A,NA,A,A,A,B,A,A,B,A,NA,B,NA,B,B,B,B,A,A,B,A,NA,NA,A,NA,B,B,A,A,A,A,B,NA,A,B,B,B,NA,NA,NA,B,B,A,A,B,NA,A,A,A,NA,B,NA,NA,B,A,A,A,A,B,A,B,B,NA,A,B,B,A,NA,B,A,B,B,B,A,NA,A,A,A,B,A,B,A,B,NA,B,A,B,NA,B,NA,A,B,B,A,NA,A,NA,B,NA
Chr09,551,600,09_551_600,Chr09_6642849_7022695,A,B,A,B,NA,A,A,B,NA,B,B,A,A,B,NA,NA,B,A,B,B,B,A,A,NA,NA,NA,B,A,A,B,A,A,A,B,A,B,A,NA,B,B,A,NA,A,B,B,A,A,A,NA,A,NA,A,B,A,NA,A,B,A,B,NA,A,B,NA,A,NA,A,A,A,A,A,NA,A,A,A,B,A,A,B,A,NA,B,NA,B,B,B,B,A,A,B,A,NA,NA,A,NA,B,B,A,A,A,A,B,NA,A,NA,B,B,NA,NA,NA,B,B,A,A,B,NA,A,A,A,NA,B,NA,NA,B,A,A,A,A,B,A,B,B,NA,A,B,B,A,B,B,A,B,B,NA,A,NA,A,A,A,B,A,B,A,B,NA,B,A,NA,NA,B,NA,A,B,B,A,NA,A,NA,B,NA
Chr09,601,650,09_601_650,Chr09_7029768_7643120,A,B,A,B,NA,A,A,B,NA,A,NA,A,A,B,NA,NA,B,A,B,B,B,A,A,NA,NA,NA,A,A,A,B,A,A,A,B,A,B,A,NA,B,NA,A,NA,NA,B,B,NA,A,A,NA,A,NA,A,B,A,NA,A,B,A,B,NA,A,A,A,A,NA,A,A,A,A,A,NA,B,A,A,A,A,A,B,A,NA,B,NA,A,B,A,B,A,A,B,A,NA,NA,A,NA,B,NA,A,A,A,A,NA,NA,A,NA,B,B,NA,NA,NA,B,B,A,A,B,NA,A,A,A,NA,B,NA,NA,B,A,A,A,A,NA,NA,B,B,NA,A,B,B,A,B,B,A,B,B,NA,A,NA,A,A,A,A,A,B,A,B,NA,B,A,A,NA,B,NA,A,A,B,A,NA,NA,NA,B,NA
Chr09,651,700,09_651_700,Chr09_7644076_7707585,A,B,A,B,NA,A,A,B,NA,A,A,A,A,B,NA,NA,B,A,B,B,B,A,A,NA,NA,NA,A,A,A,B,A,A,A,B,A,B,A,NA,B,A,A,NA,NA,B,B,B,A,A,NA,A,NA,A,B,A,NA,A,B,A,B,NA,A,A,A,A,NA,A,A,A,A,A,NA,B,A,A,A,A,A,B,A,NA,B,NA,A,B,A,B,A,A,B,A,A,NA,A,NA,B,A,A,A,A,A,NA,NA,A,NA,B,B,NA,NA,NA,B,B,A,A,B,NA,A,A,A,NA,B,NA,NA,B,A,A,A,A,A,B,B,B,NA,A,B,B,A,B,B,A,B,B,NA,A,NA,A,A,A,A,A,B,A,B,NA,B,A,A,NA,B,NA,A,A,B,A,A,B,NA,B,NA
